Date,Team,Won / Lost,Pistol Win,Round 2 Conversion,Round 2 Break
2021-05-20,HAVU,20 - 14,58.8%,60.0%,28.6%
2021-05-20,FURIA,17 - 23,42.5%,64.7%,8.7%
2021-05-20,Endpoint,23 - 29,44.2%,52.2%,44.8%
2021-05-19,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-19,MOUZ,29 - 29,50.0%,69.0%,27.6%
2021-05-19,Sinners,21 - 15,58.3%,90.5%,40.0%
2021-05-19,Gambit,20 - 12,62.5%,90.0%,8.3%
2021-05-19,Natus Vincere,14 - 20,41.2%,64.3%,25.0%
2021-05-19,ENCE,26 - 22,54.2%,57.7%,31.8%
2021-05-19,Movistar Riders,28 - 30,48.3%,78.6%,20.0%
2021-05-19,DBL PONEY,21 - 19,52.5%,66.7%,42.1%
2021-05-19,Complexity,21 - 27,43.8%,85.7%,29.6%
2021-05-19,forZe,33 - 37,47.1%,78.8%,40.5%
2021-05-19,Dignitas,15 - 17,46.9%,93.3%,41.2%
2021-05-19,G2,27 - 27,50.0%,70.4%,22.2%
2021-05-19,SKADE,41 - 43,48.8%,80.5%,16.3%
2021-05-19,Extra Salt,32 - 24,57.1%,59.4%,20.8%
2021-05-19,BIG,38 - 26,59.4%,68.4%,34.6%
2021-05-19,Virtus.pro,16 - 18,47.1%,56.2%,38.9%
2021-05-19,Sprout,34 - 24,58.6%,52.9%,20.8%
2021-05-19,FaZe,19 - 15,55.9%,73.7%,40.0%
2021-05-19,Fiend,17 - 17,50.0%,76.5%,52.9%
2021-05-19,FURIA,17 - 23,42.5%,64.7%,8.7%
2021-05-19,HAVU,21 - 17,55.3%,61.9%,29.4%
2021-05-19,Endpoint,21 - 27,43.8%,47.6%,44.4%
2021-05-18,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-18,Heroic,14 - 12,53.8%,100.0%,41.7%
2021-05-18,Sinners,18 - 14,56.2%,88.9%,35.7%
2021-05-18,MOUZ,27 - 27,50.0%,66.7%,22.2%
2021-05-18,Gambit,22 - 16,57.9%,90.9%,6.2%
2021-05-18,Natus Vincere,14 - 20,41.2%,64.3%,25.0%
2021-05-18,ENCE,26 - 22,54.2%,57.7%,31.8%
2021-05-18,Spirit,15 - 11,57.7%,93.3%,18.2%
2021-05-18,DBL PONEY,19 - 17,52.8%,63.2%,47.1%
2021-05-18,Movistar Riders,27 - 27,50.0%,81.5%,22.2%
2021-05-18,forZe,30 - 34,46.9%,80.0%,35.3%
2021-05-18,Complexity,21 - 27,43.8%,85.7%,29.6%
2021-05-18,BIG,36 - 24,60.0%,72.2%,37.5%
2021-05-18,Dignitas,15 - 17,46.9%,93.3%,41.2%
2021-05-18,SKADE,38 - 42,47.5%,78.9%,16.7%
2021-05-18,G2,29 - 31,48.3%,72.4%,19.4%
2021-05-18,Extra Salt,32 - 24,57.1%,59.4%,20.8%
2021-05-18,Virtus.pro,13 - 15,46.4%,69.2%,40.0%
2021-05-18,Sprout,34 - 24,58.6%,52.9%,20.8%
2021-05-18,FaZe,19 - 15,55.9%,73.7%,40.0%
2021-05-18,Fiend,17 - 17,50.0%,76.5%,52.9%
2021-05-18,FURIA,17 - 23,42.5%,64.7%,8.7%
2021-05-18,HAVU,21 - 17,55.3%,61.9%,29.4%
2021-05-18,Endpoint,21 - 27,43.8%,47.6%,44.4%
2021-05-18,Copenhagen Flames,11 - 15,42.3%,63.6%,20.0%
2021-05-17,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-17,Heroic,14 - 12,53.8%,100.0%,41.7%
2021-05-17,Gambit,26 - 18,59.1%,88.5%,16.7%
2021-05-17,MOUZ,27 - 27,50.0%,66.7%,22.2%
2021-05-17,Sinners,14 - 12,53.8%,92.9%,41.7%
2021-05-17,ENCE,29 - 23,55.8%,62.1%,34.8%
2021-05-17,Movistar Riders,25 - 23,52.1%,80.0%,21.7%
2021-05-17,Natus Vincere,14 - 20,41.2%,64.3%,25.0%
2021-05-17,Spirit,15 - 11,57.7%,93.3%,18.2%
2021-05-17,forZe,30 - 34,46.9%,80.0%,35.3%
2021-05-17,Complexity,21 - 27,43.8%,85.7%,29.6%
2021-05-17,Dignitas,15 - 17,46.9%,93.3%,41.2%
2021-05-17,DBL PONEY,20 - 20,50.0%,60.0%,40.0%
2021-05-17,BIG,31 - 23,57.4%,71.0%,39.1%
2021-05-17,SKADE,38 - 42,47.5%,78.9%,16.7%
2021-05-17,G2,29 - 31,48.3%,72.4%,19.4%
2021-05-17,Extra Salt,32 - 24,57.1%,59.4%,20.8%
2021-05-17,Virtus.pro,13 - 15,46.4%,69.2%,40.0%
2021-05-17,Sprout,34 - 24,58.6%,52.9%,20.8%
2021-05-17,FaZe,19 - 15,55.9%,73.7%,40.0%
2021-05-17,Fiend,17 - 17,50.0%,76.5%,52.9%
2021-05-17,HAVU,21 - 17,55.3%,61.9%,29.4%
2021-05-17,Endpoint,21 - 23,47.7%,47.6%,47.8%
2021-05-17,FURIA,19 - 27,41.3%,57.9%,11.1%
2021-05-17,Copenhagen Flames,11 - 15,42.3%,63.6%,20.0%
2021-05-16,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-16,Gambit,25 - 15,62.5%,88.0%,20.0%
2021-05-16,Heroic,14 - 12,53.8%,100.0%,41.7%
2021-05-16,MOUZ,27 - 27,50.0%,66.7%,22.2%
2021-05-16,Sinners,14 - 12,53.8%,92.9%,41.7%
2021-05-16,ENCE,29 - 23,55.8%,62.1%,34.8%
2021-05-16,Movistar Riders,25 - 23,52.1%,80.0%,21.7%
2021-05-16,Natus Vincere,14 - 20,41.2%,64.3%,25.0%
2021-05-16,Spirit,14 - 14,50.0%,78.6%,35.7%
2021-05-16,forZe,30 - 34,46.9%,80.0%,35.3%
2021-05-16,Complexity,21 - 27,43.8%,85.7%,29.6%
2021-05-16,DBL PONEY,20 - 20,50.0%,60.0%,40.0%
2021-05-16,BIG,31 - 23,57.4%,71.0%,39.1%
2021-05-16,SKADE,38 - 42,47.5%,78.9%,16.7%
2021-05-16,Extra Salt,32 - 24,57.1%,59.4%,20.8%
2021-05-16,Virtus.pro,13 - 15,46.4%,69.2%,40.0%
2021-05-16,G2,33 - 33,50.0%,66.7%,18.2%
2021-05-16,Dignitas,19 - 19,50.0%,78.9%,47.4%
2021-05-16,Sprout,34 - 24,58.6%,52.9%,20.8%
2021-05-16,FaZe,19 - 15,55.9%,73.7%,40.0%
2021-05-16,Fiend,17 - 17,50.0%,76.5%,52.9%
2021-05-16,HAVU,21 - 17,55.3%,61.9%,29.4%
2021-05-16,Endpoint,21 - 23,47.7%,47.6%,47.8%
2021-05-16,FURIA,19 - 27,41.3%,57.9%,11.1%
2021-05-16,Copenhagen Flames,11 - 15,42.3%,63.6%,20.0%
2021-05-15,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-15,Heroic,15 - 15,50.0%,100.0%,53.3%
2021-05-15,Gambit,25 - 15,62.5%,88.0%,20.0%
2021-05-15,MOUZ,27 - 27,50.0%,66.7%,22.2%
2021-05-15,Natus Vincere,13 - 17,43.3%,61.5%,29.4%
2021-05-15,ENCE,29 - 23,55.8%,62.1%,34.8%
2021-05-15,Spirit,14 - 14,50.0%,78.6%,35.7%
2021-05-15,Movistar Riders,27 - 27,50.0%,77.8%,18.5%
2021-05-15,forZe,32 - 34,48.5%,81.2%,35.3%
2021-05-15,Complexity,21 - 27,43.8%,85.7%,29.6%
2021-05-15,SKADE,41 - 43,48.8%,80.5%,16.3%
2021-05-15,DBL PONEY,20 - 20,50.0%,60.0%,40.0%
2021-05-15,BIG,31 - 23,57.4%,71.0%,39.1%
2021-05-15,Virtus.pro,13 - 15,46.4%,69.2%,40.0%
2021-05-15,G2,33 - 33,50.0%,66.7%,18.2%
2021-05-15,Dignitas,19 - 19,50.0%,78.9%,47.4%
2021-05-15,Extra Salt,30 - 22,57.7%,56.7%,18.2%
2021-05-15,FaZe,16 - 12,57.1%,75.0%,41.7%
2021-05-15,Fiend,17 - 17,50.0%,76.5%,52.9%
2021-05-15,Sprout,34 - 22,60.7%,55.9%,18.2%
2021-05-15,Endpoint,21 - 23,47.7%,47.6%,47.8%
2021-05-15,HAVU,22 - 20,52.4%,63.6%,25.0%
2021-05-15,FURIA,19 - 27,41.3%,57.9%,11.1%
2021-05-15,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-14,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-14,Heroic,15 - 15,50.0%,100.0%,53.3%
2021-05-14,Gambit,25 - 15,62.5%,88.0%,20.0%
2021-05-14,MOUZ,27 - 27,50.0%,66.7%,22.2%
2021-05-14,Natus Vincere,13 - 17,43.3%,61.5%,29.4%
2021-05-14,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-14,ENCE,30 - 26,53.6%,60.0%,34.6%
2021-05-14,Movistar Riders,27 - 27,50.0%,77.8%,18.5%
2021-05-14,forZe,32 - 34,48.5%,81.2%,35.3%
2021-05-14,SKADE,44 - 44,50.0%,79.5%,18.2%
2021-05-14,DBL PONEY,20 - 20,50.0%,60.0%,40.0%
2021-05-14,BIG,31 - 23,57.4%,71.0%,39.1%
2021-05-14,Complexity,20 - 24,45.5%,85.0%,29.2%
2021-05-14,Virtus.pro,13 - 15,46.4%,69.2%,40.0%
2021-05-14,G2,33 - 33,50.0%,66.7%,18.2%
2021-05-14,Dignitas,19 - 19,50.0%,78.9%,47.4%
2021-05-14,FaZe,16 - 12,57.1%,75.0%,41.7%
2021-05-14,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-14,Fiend,17 - 17,50.0%,76.5%,52.9%
2021-05-14,Sprout,34 - 26,56.7%,55.9%,15.4%
2021-05-14,FURIA,22 - 28,44.0%,59.1%,10.7%
2021-05-14,Endpoint,21 - 23,47.7%,47.6%,47.8%
2021-05-14,HAVU,22 - 20,52.4%,63.6%,25.0%
2021-05-14,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-13,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-13,Heroic,15 - 15,50.0%,100.0%,53.3%
2021-05-13,ex-Winstrike,15 - 13,53.6%,60.0%,38.5%
2021-05-13,Gambit,22 - 14,61.1%,86.4%,21.4%
2021-05-13,MOUZ,27 - 27,50.0%,66.7%,22.2%
2021-05-13,Natus Vincere,13 - 17,43.3%,61.5%,29.4%
2021-05-13,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-13,ENCE,28 - 24,53.8%,60.7%,29.2%
2021-05-13,Movistar Riders,27 - 27,50.0%,77.8%,18.5%
2021-05-13,forZe,32 - 34,48.5%,81.2%,35.3%
2021-05-13,SKADE,44 - 44,50.0%,79.5%,18.2%
2021-05-13,DBL PONEY,20 - 20,50.0%,60.0%,40.0%
2021-05-13,BIG,31 - 23,57.4%,71.0%,39.1%
2021-05-13,Dignitas,21 - 21,50.0%,81.0%,42.9%
2021-05-13,G2,37 - 33,52.9%,67.6%,18.2%
2021-05-13,Complexity,20 - 24,45.5%,85.0%,29.2%
2021-05-13,Virtus.pro,13 - 15,46.4%,69.2%,40.0%
2021-05-13,Fiend,15 - 15,50.0%,86.7%,53.3%
2021-05-13,FaZe,16 - 12,57.1%,75.0%,41.7%
2021-05-13,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-13,Sprout,34 - 26,56.7%,55.9%,15.4%
2021-05-13,FURIA,22 - 28,44.0%,59.1%,10.7%
2021-05-13,HAVU,22 - 20,52.4%,63.6%,25.0%
2021-05-13,Endpoint,21 - 27,43.8%,47.6%,44.4%
2021-05-13,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-13,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-12,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-12,Heroic,15 - 15,50.0%,100.0%,53.3%
2021-05-12,ex-Winstrike,15 - 13,53.6%,60.0%,38.5%
2021-05-12,Gambit,22 - 14,61.1%,86.4%,21.4%
2021-05-12,MOUZ,27 - 27,50.0%,66.7%,22.2%
2021-05-12,Natus Vincere,13 - 17,43.3%,61.5%,29.4%
2021-05-12,Sinners,14 - 12,53.8%,92.9%,41.7%
2021-05-12,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-12,Movistar Riders,27 - 27,50.0%,77.8%,18.5%
2021-05-12,Dignitas,18 - 20,47.4%,77.8%,45.0%
2021-05-12,forZe,32 - 34,48.5%,81.2%,35.3%
2021-05-12,ENCE,27 - 21,56.2%,59.3%,33.3%
2021-05-12,SKADE,42 - 40,51.2%,81.0%,17.5%
2021-05-12,DBL PONEY,20 - 20,50.0%,60.0%,40.0%
2021-05-12,BIG,31 - 23,57.4%,71.0%,39.1%
2021-05-12,G2,37 - 33,52.9%,67.6%,18.2%
2021-05-12,Complexity,20 - 24,45.5%,85.0%,29.2%
2021-05-12,FaZe,16 - 12,57.1%,75.0%,41.7%
2021-05-12,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-12,Sprout,30 - 24,55.6%,53.3%,12.5%
2021-05-12,FURIA,22 - 28,44.0%,59.1%,10.7%
2021-05-12,HAVU,22 - 20,52.4%,63.6%,25.0%
2021-05-12,Endpoint,21 - 27,43.8%,47.6%,44.4%
2021-05-12,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-12,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-12,SAW,14 - 12,53.8%,64.3%,41.7%
2021-05-11,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-11,ex-Winstrike,15 - 13,53.6%,60.0%,38.5%
2021-05-11,Heroic,17 - 19,47.2%,88.2%,47.4%
2021-05-11,Gambit,28 - 18,60.9%,82.1%,27.8%
2021-05-11,MOUZ,27 - 27,50.0%,66.7%,22.2%
2021-05-11,Natus Vincere,13 - 17,43.3%,61.5%,29.4%
2021-05-11,Sinners,14 - 12,53.8%,92.9%,41.7%
2021-05-11,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-11,Movistar Riders,27 - 27,50.0%,77.8%,18.5%
2021-05-11,forZe,32 - 34,48.5%,81.2%,35.3%
2021-05-11,SKADE,38 - 38,50.0%,81.6%,18.4%
2021-05-11,DBL PONEY,20 - 20,50.0%,60.0%,40.0%
2021-05-11,BIG,31 - 23,57.4%,71.0%,39.1%
2021-05-11,ENCE,25 - 17,59.5%,56.0%,35.3%
2021-05-11,Fiend,12 - 12,50.0%,83.3%,50.0%
2021-05-11,Dignitas,21 - 21,50.0%,76.2%,42.9%
2021-05-11,Complexity,20 - 24,45.5%,85.0%,29.2%
2021-05-11,G2,34 - 30,53.1%,67.6%,16.7%
2021-05-11,Sprout,28 - 22,56.0%,53.6%,13.6%
2021-05-11,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-11,HAVU,23 - 23,50.0%,65.2%,26.1%
2021-05-11,Virtus.pro,12 - 12,50.0%,66.7%,33.3%
2021-05-11,Astralis,12 - 12,50.0%,66.7%,33.3%
2021-05-11,FURIA,22 - 28,44.0%,59.1%,10.7%
2021-05-11,Endpoint,21 - 27,43.8%,47.6%,44.4%
2021-05-11,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-11,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-11,SAW,14 - 12,53.8%,64.3%,41.7%
2021-05-10,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-10,ex-Winstrike,15 - 13,53.6%,60.0%,38.5%
2021-05-10,Gambit,30 - 20,60.0%,80.0%,25.0%
2021-05-10,Heroic,19 - 21,47.5%,84.2%,47.6%
2021-05-10,Natus Vincere,13 - 17,43.3%,61.5%,29.4%
2021-05-10,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-10,MOUZ,24 - 26,48.0%,66.7%,19.2%
2021-05-10,forZe,30 - 32,48.4%,86.7%,37.5%
2021-05-10,Sinners,16 - 12,57.1%,81.2%,33.3%
2021-05-10,Movistar Riders,27 - 27,50.0%,77.8%,18.5%
2021-05-10,SKADE,38 - 38,50.0%,81.6%,18.4%
2021-05-10,DBL PONEY,20 - 20,50.0%,60.0%,40.0%
2021-05-10,ENCE,25 - 17,59.5%,56.0%,35.3%
2021-05-10,Complexity,19 - 21,47.5%,84.2%,28.6%
2021-05-10,Dignitas,24 - 24,50.0%,75.0%,45.8%
2021-05-10,BIG,28 - 22,56.0%,71.4%,40.9%
2021-05-10,G2,34 - 30,53.1%,67.6%,16.7%
2021-05-10,Sprout,28 - 22,56.0%,53.6%,13.6%
2021-05-10,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-10,HAVU,23 - 23,50.0%,65.2%,26.1%
2021-05-10,Virtus.pro,12 - 12,50.0%,66.7%,33.3%
2021-05-10,Astralis,12 - 12,50.0%,66.7%,33.3%
2021-05-10,Endpoint,16 - 22,42.1%,50.0%,50.0%
2021-05-10,FURIA,24 - 30,44.4%,58.3%,13.3%
2021-05-10,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-10,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-10,SAW,14 - 12,53.8%,64.3%,41.7%
2021-05-09,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-09,ex-Winstrike,17 - 17,50.0%,64.7%,29.4%
2021-05-09,Gambit,30 - 20,60.0%,80.0%,25.0%
2021-05-09,Heroic,19 - 21,47.5%,84.2%,47.6%
2021-05-09,Natus Vincere,13 - 17,43.3%,61.5%,29.4%
2021-05-09,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-09,MOUZ,24 - 26,48.0%,66.7%,19.2%
2021-05-09,Sinners,16 - 12,57.1%,81.2%,33.3%
2021-05-09,forZe,30 - 34,46.9%,86.7%,38.2%
2021-05-09,Movistar Riders,29 - 27,51.8%,75.9%,18.5%
2021-05-09,SKADE,38 - 38,50.0%,81.6%,18.4%
2021-05-09,ENCE,25 - 17,59.5%,56.0%,35.3%
2021-05-09,Dignitas,24 - 24,50.0%,75.0%,45.8%
2021-05-09,BIG,28 - 22,56.0%,71.4%,40.9%
2021-05-09,G2,34 - 30,53.1%,67.6%,16.7%
2021-05-09,Complexity,22 - 24,47.8%,81.8%,29.2%
2021-05-09,DBL PONEY,17 - 19,47.2%,58.8%,36.8%
2021-05-09,Sprout,28 - 22,56.0%,53.6%,13.6%
2021-05-09,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-09,Virtus.pro,12 - 12,50.0%,66.7%,33.3%
2021-05-09,FURIA,26 - 32,44.8%,61.5%,18.8%
2021-05-09,HAVU,27 - 25,51.9%,70.4%,24.0%
2021-05-09,Endpoint,16 - 22,42.1%,50.0%,50.0%
2021-05-09,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-09,Astralis,11 - 13,45.8%,54.5%,23.1%
2021-05-09,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-09,SAW,14 - 12,53.8%,64.3%,41.7%
2021-05-08,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-08,ex-Winstrike,17 - 17,50.0%,64.7%,29.4%
2021-05-08,Gambit,28 - 20,58.3%,85.7%,30.0%
2021-05-08,Heroic,20 - 24,45.5%,85.0%,45.8%
2021-05-08,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-08,MOUZ,24 - 26,48.0%,66.7%,19.2%
2021-05-08,Natus Vincere,11 - 13,45.8%,54.5%,23.1%
2021-05-08,Sinners,18 - 14,56.2%,83.3%,28.6%
2021-05-08,forZe,30 - 34,46.9%,86.7%,38.2%
2021-05-08,Movistar Riders,29 - 31,48.3%,75.9%,22.6%
2021-05-08,SKADE,38 - 38,50.0%,81.6%,18.4%
2021-05-08,ENCE,25 - 17,59.5%,56.0%,35.3%
2021-05-08,Dignitas,28 - 24,53.8%,71.4%,45.8%
2021-05-08,BIG,28 - 22,56.0%,71.4%,40.9%
2021-05-08,G2,34 - 30,53.1%,67.6%,16.7%
2021-05-08,Complexity,22 - 24,47.8%,81.8%,29.2%
2021-05-08,DBL PONEY,17 - 19,47.2%,58.8%,36.8%
2021-05-08,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-08,Sprout,30 - 24,55.6%,56.7%,12.5%
2021-05-08,Virtus.pro,12 - 12,50.0%,66.7%,33.3%
2021-05-08,FURIA,26 - 32,44.8%,61.5%,18.8%
2021-05-08,HAVU,27 - 25,51.9%,70.4%,24.0%
2021-05-08,Endpoint,16 - 22,42.1%,50.0%,50.0%
2021-05-08,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-08,Astralis,13 - 15,46.4%,53.8%,20.0%
2021-05-08,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-08,SAW,14 - 12,53.8%,64.3%,41.7%
2021-05-07,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-07,ex-Winstrike,24 - 22,52.2%,62.5%,31.8%
2021-05-07,Gambit,25 - 19,56.8%,84.0%,26.3%
2021-05-07,Heroic,17 - 21,44.7%,82.4%,38.1%
2021-05-07,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-07,MOUZ,28 - 32,46.7%,64.3%,25.0%
2021-05-07,Sinners,18 - 14,56.2%,83.3%,28.6%
2021-05-07,forZe,30 - 34,46.9%,86.7%,38.2%
2021-05-07,Movistar Riders,29 - 31,48.3%,75.9%,22.6%
2021-05-07,SKADE,38 - 38,50.0%,81.6%,18.4%
2021-05-07,ENCE,25 - 17,59.5%,56.0%,35.3%
2021-05-07,Dignitas,28 - 24,53.8%,71.4%,45.8%
2021-05-07,G2,33 - 27,55.0%,69.7%,18.5%
2021-05-07,BIG,28 - 22,56.0%,71.4%,40.9%
2021-05-07,Complexity,22 - 24,47.8%,81.8%,29.2%
2021-05-07,DBL PONEY,17 - 19,47.2%,58.8%,36.8%
2021-05-07,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-07,Sprout,30 - 24,55.6%,56.7%,12.5%
2021-05-07,Virtus.pro,12 - 12,50.0%,66.7%,33.3%
2021-05-07,FURIA,26 - 32,44.8%,61.5%,18.8%
2021-05-07,HAVU,27 - 25,51.9%,70.4%,24.0%
2021-05-07,Endpoint,16 - 22,42.1%,50.0%,50.0%
2021-05-07,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-07,Astralis,13 - 15,46.4%,53.8%,20.0%
2021-05-07,Copenhagen Flames,13 - 17,43.3%,69.2%,23.5%
2021-05-07,SAW,14 - 12,53.8%,64.3%,41.7%
2021-05-06,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-06,ex-Winstrike,26 - 24,52.0%,65.4%,33.3%
2021-05-06,Gambit,25 - 19,56.8%,84.0%,26.3%
2021-05-06,Heroic,17 - 21,44.7%,82.4%,38.1%
2021-05-06,MOUZ,32 - 32,50.0%,62.5%,25.0%
2021-05-06,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-06,Sinners,18 - 14,56.2%,83.3%,28.6%
2021-05-06,forZe,29 - 31,48.3%,86.2%,38.7%
2021-05-06,Movistar Riders,29 - 31,48.3%,75.9%,22.6%
2021-05-06,ENCE,25 - 17,59.5%,56.0%,35.3%
2021-05-06,SKADE,38 - 42,47.5%,81.6%,21.4%
2021-05-06,Dignitas,32 - 26,55.2%,75.0%,42.3%
2021-05-06,BIG,28 - 22,56.0%,71.4%,40.9%
2021-05-06,Complexity,22 - 24,47.8%,81.8%,29.2%
2021-05-06,G2,30 - 24,55.6%,70.0%,12.5%
2021-05-06,DBL PONEY,17 - 19,47.2%,58.8%,36.8%
2021-05-06,FURIA,24 - 28,46.2%,62.5%,17.9%
2021-05-06,Sprout,27 - 23,54.0%,55.6%,13.0%
2021-05-06,HAVU,30 - 30,50.0%,70.0%,20.0%
2021-05-06,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-06,Endpoint,16 - 22,42.1%,50.0%,50.0%
2021-05-06,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-06,Copenhagen Flames,16 - 18,47.1%,75.0%,22.2%
2021-05-06,SAW,14 - 12,53.8%,64.3%,41.7%
2021-05-05,EPG Family,12 - 18,40.0%,91.7%,33.3%
2021-05-05,ex-Winstrike,28 - 26,51.9%,67.9%,38.5%
2021-05-05,Gambit,25 - 19,56.8%,84.0%,26.3%
2021-05-05,Heroic,17 - 21,44.7%,82.4%,38.1%
2021-05-05,MOUZ,32 - 32,50.0%,62.5%,25.0%
2021-05-05,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-05,forZe,29 - 31,48.3%,86.2%,38.7%
2021-05-05,Movistar Riders,29 - 31,48.3%,75.9%,22.6%
2021-05-05,SKADE,36 - 40,47.4%,83.3%,20.0%
2021-05-05,ENCE,25 - 17,59.5%,56.0%,35.3%
2021-05-05,Sinners,20 - 16,55.6%,75.0%,25.0%
2021-05-05,Dignitas,32 - 26,55.2%,75.0%,42.3%
2021-05-05,BIG,28 - 22,56.0%,71.4%,40.9%
2021-05-05,Complexity,22 - 24,47.8%,81.8%,29.2%
2021-05-05,G2,30 - 24,55.6%,70.0%,12.5%
2021-05-05,DBL PONEY,17 - 19,47.2%,58.8%,36.8%
2021-05-05,FURIA,24 - 28,46.2%,62.5%,17.9%
2021-05-05,Sprout,27 - 23,54.0%,55.6%,13.0%
2021-05-05,HAVU,30 - 30,50.0%,70.0%,20.0%
2021-05-05,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-05,Virtus.pro,12 - 12,50.0%,66.7%,33.3%
2021-05-05,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-05,Endpoint,14 - 20,41.2%,50.0%,50.0%
2021-05-05,Copenhagen Flames,16 - 18,47.1%,75.0%,22.2%
2021-05-05,SAW,14 - 12,53.8%,64.3%,41.7%
2021-05-04,ex-Winstrike,28 - 26,51.9%,67.9%,38.5%
2021-05-04,Gambit,30 - 20,60.0%,86.7%,30.0%
2021-05-04,Heroic,17 - 21,44.7%,82.4%,38.1%
2021-05-04,MOUZ,32 - 32,50.0%,62.5%,25.0%
2021-05-04,Spirit,18 - 14,56.2%,72.2%,35.7%
2021-05-04,Movistar Riders,29 - 31,48.3%,75.9%,22.6%
2021-05-04,SKADE,36 - 40,47.4%,83.3%,20.0%
2021-05-04,forZe,21 - 27,43.8%,81.0%,37.0%
2021-05-04,ENCE,25 - 17,59.5%,56.0%,35.3%
2021-05-04,Sinners,20 - 16,55.6%,75.0%,25.0%
2021-05-04,FURIA,26 - 24,52.0%,73.1%,20.8%
2021-05-04,Dignitas,32 - 26,55.2%,75.0%,42.3%
2021-05-04,BIG,28 - 22,56.0%,71.4%,40.9%
2021-05-04,DBL PONEY,17 - 19,47.2%,58.8%,36.8%
2021-05-04,Complexity,23 - 29,44.2%,82.6%,31.0%
2021-05-04,Sprout,27 - 23,54.0%,55.6%,13.0%
2021-05-04,G2,30 - 28,51.7%,70.0%,10.7%
2021-05-04,Virtus.pro,17 - 13,56.7%,64.7%,30.8%
2021-05-04,Extra Salt,30 - 26,53.6%,56.7%,23.1%
2021-05-04,HAVU,31 - 35,47.0%,67.7%,17.1%
2021-05-04,AGO,10 - 22,31.2%,70.0%,18.2%
2021-05-04,Endpoint,12 - 16,42.9%,58.3%,50.0%
2021-05-04,SAW,18 - 14,56.2%,66.7%,35.7%
2021-05-04,Copenhagen Flames,18 - 22,45.0%,77.8%,22.7%
2021-05-03,ex-Winstrike,28 - 26,51.9%,67.9%,38.5%
2021-05-03,Gambit,32 - 24,57.1%,87.5%,33.3%
2021-05-03,Heroic,17 - 21,44.7%,82.4%,38.1%
2021-05-03,MOUZ,32 - 32,50.0%,62.5%,25.0%
2021-05-03,Spirit,19 - 15,55.9%,63.2%,26.7%
