Index,Date,Team1,Team2,Map,winner,Team1_region,Team2_region,Event_priority
1498,2021-10-07,BIG,Liquid,Vertigo,1,EU,N_A,1
1499,2021-10-07,Lyngby Vikings,MIBR,Vertigo,2,EU,SA,2
1500,2021-10-07,MIBR,Lyngby Vikings,Inferno,2,SA,EU,2
1501,2021-10-07,Lyngby Vikings,MIBR,Mirage,2,EU,SA,2
1502,2021-10-07,SAW,Movistar Riders,Overpass,2,EU,EU,3
1503,2021-10-07,Movistar Riders,SAW,Inferno,1,EU,EU,3
1504,2021-10-07,FaZe,Spirit,Vertigo,1,EU,CIS,1
1505,2021-10-07,Spirit,FaZe,Inferno,2,CIS,EU,1
1506,2021-10-07,FaZe,Spirit,Overpass,2,EU,CIS,1
1507,2021-10-07,Renegades,FURIA,Nuke,2,Oceania,SA,1
1508,2021-10-07,FURIA,Renegades,Inferno,1,SA,Oceania,1
1509,2021-10-07,AGO,Copenhagen Flames,Vertigo,2,EU,EU,2
1510,2021-10-07,Copenhagen Flames,AGO,Ancient,1,EU,EU,2
1511,2021-10-07,Fiend,DBL PONEY,Dust2,1,EU,EU,2
1512,2021-10-07,DBL PONEY,Fiend,Overpass,2,EU,EU,2
1513,2021-10-07,Complexity,Virtus.pro,Overpass,2,EU,CIS,1
1514,2021-10-07,Complexity,Virtus.pro,Dust2,2,EU,CIS,1
1515,2021-10-07,Complexity,Virtus.pro,Mirage,1,EU,CIS,1
1516,2021-09-07,G2,BIG,Inferno,1,EU,EU,1
1517,2021-09-07,BIG,G2,Mirage,2,EU,EU,1
1518,2021-09-07,BIG,G2,Dust2,1,EU,EU,1
1519,2021-09-07,Liquid,MOUZ,Inferno,1,N_A,EU,1
1520,2021-09-07,MOUZ,Liquid,Dust2,1,EU,N_A,1
1521,2021-09-07,Liquid,MOUZ,Nuke,1,N_A,EU,1
1522,2021-09-07,NIP,Gambit,Dust2,2,EU,CIS,1
1523,2021-09-07,NIP,Gambit,Inferno,2,EU,CIS,1
1524,2021-09-07,Gambit,NIP,Ancient,2,CIS,EU,1
1525,2021-09-07,SKADE,DBL PONEY,Vertigo,2,EU,EU,2
1526,2021-09-07,DBL PONEY,SKADE,Overpass,2,EU,EU,2
1527,2021-09-07,SKADE,DBL PONEY,Dust2,2,EU,EU,2
1528,2021-09-07,forZe,GamerLegion,Overpass,1,CIS,EU,3
1529,2021-09-07,GamerLegion,forZe,Mirage,2,EU,CIS,3
1530,2021-09-07,Heroic,Spirit,Ancient,1,EU,CIS,1
1531,2021-09-07,Spirit,Heroic,Nuke,1,CIS,EU,1
1532,2021-09-07,Heroic,Spirit,Overpass,1,EU,CIS,1
1533,2021-09-07,FaZe,Astralis,Nuke,2,EU,EU,1
1534,2021-09-07,Astralis,FaZe,Dust2,1,EU,EU,1
1535,2021-08-07,Renegades,Natus Vincere,Nuke,2,Oceania,CIS,1
1536,2021-08-07,Renegades,Natus Vincere,Dust2,2,Oceania,CIS,1
1537,2021-08-07,Natus Vincere,Renegades,Inferno,2,CIS,Oceania,1
1538,2021-08-07,Vitality,FURIA,Nuke,1,EU,SA,1
1539,2021-08-07,FURIA,Vitality,Overpass,2,SA,EU,1
1540,2021-08-07,ENCE,Sinners,Mirage,2,EU,EU,2
1541,2021-08-07,Sinners,ENCE,Nuke,1,EU,EU,2
1542,2021-08-07,ENCE,Sinners,Vertigo,1,EU,EU,2
1543,2021-08-07,BIG,Virtus.pro,Inferno,1,EU,CIS,1
1544,2021-08-07,BIG,Virtus.pro,Dust2,1,EU,CIS,1
1545,2021-08-07,Complexity,G2,Dust2,2,EU,EU,1
1546,2021-08-07,Complexity,G2,Vertigo,2,EU,EU,1
1547,2021-08-07,SKADE,Endpoint,Overpass,2,EU,EU,2
1548,2021-08-07,SKADE,Endpoint,Dust2,2,EU,EU,2
1549,2021-08-07,Wisla Krakow,forZe,Overpass,2,EU,CIS,3
1550,2021-08-07,forZe,Wisla Krakow,Nuke,2,CIS,EU,3
1551,2021-08-07,Wisla Krakow,forZe,Mirage,2,EU,CIS,3
1552,2021-08-07,MOUZ,Gambit,Mirage,2,EU,CIS,1
1553,2021-08-07,MOUZ,Gambit,Vertigo,2,EU,CIS,1
1554,2021-08-07,Gambit,MOUZ,Inferno,2,CIS,EU,1
1555,2021-08-07,Liquid,NIP,Mirage,2,N_A,EU,1
1556,2021-08-07,NIP,Liquid,Dust2,1,EU,N_A,1
1557,2021-08-07,Liquid,NIP,Overpass,1,N_A,EU,1
1558,2021-08-07,Lyngby Vikings,MOUZ NXT,Mirage,2,EU,EU,2
1559,2021-08-07,MOUZ NXT,Lyngby Vikings,Vertigo,1,EU,EU,2
1560,2021-08-07,MIBR,Young Ninjas,Inferno,2,SA,EU,2
1561,2021-08-07,MIBR,Young Ninjas,Mirage,2,SA,EU,2
1562,2021-07-07,Spirit,Sprout,Nuke,1,CIS,EU,1
1563,2021-07-07,Sprout,Spirit,Dust2,1,EU,CIS,1
1564,2021-07-07,Spirit,Sprout,Ancient,1,CIS,EU,1
1565,2021-07-07,MOUZ,Evil Geniuses,Inferno,1,EU,N_A,1
1566,2021-07-07,Evil Geniuses,MOUZ,Nuke,2,N_A,EU,1
1567,2021-07-07,HAVU,Fiend,Dust2,1,EU,EU,2
1568,2021-07-07,HAVU,Fiend,Mirage,1,EU,EU,2
1569,2021-07-07,Renegades,OG,Inferno,1,Oceania,EU,1
1570,2021-07-07,OG,Renegades,Nuke,2,EU,Oceania,1
1571,2021-07-07,Copenhagen Flames,ex-Marlian,Ancient,1,EU,CIS,3
1572,2021-07-07,ex-Marlian,Copenhagen Flames,Vertigo,2,CIS,EU,3
1573,2021-07-07,LDLC,Complexity,Mirage,2,EU,EU,1
1574,2021-07-07,Complexity,LDLC,Dust2,1,EU,EU,1
1575,2021-07-07,Entropiq,DBL PONEY,Dust2,1,CIS,EU,2
1576,2021-07-07,Entropiq,DBL PONEY,Vertigo,2,CIS,EU,2
1577,2021-07-07,DBL PONEY,Entropiq,Overpass,2,EU,CIS,2
1578,2021-07-07,Sprout,TeamOne,Mirage,1,EU,SA,1
1579,2021-07-07,TeamOne,Sprout,Dust2,2,SA,EU,1
1580,2021-07-07,Sprout,TeamOne,Nuke,2,EU,SA,1
1581,2021-07-07,100PG,Copenhagen Flames,Ancient,2,CIS,EU,2
1582,2021-07-07,100PG,Copenhagen Flames,Nuke,1,CIS,EU,2
1583,2021-07-07,Copenhagen Flames,100PG,Inferno,1,EU,CIS,2
1584,2021-07-07,AGO,TeamOne,Inferno,2,EU,SA,2
1585,2021-07-07,TeamOne,AGO,Ancient,2,SA,EU,2
1586,2021-06-07,BIG,OG,Mirage,1,EU,EU,1
1587,2021-06-07,OG,BIG,Dust2,2,EU,EU,1
1588,2021-06-07,Renegades,MIBR,Mirage,1,Oceania,SA,1
1589,2021-06-07,MIBR,Renegades,Vertigo,2,SA,Oceania,1
1590,2021-06-07,FaZe,Complexity,Nuke,1,EU,EU,1
1591,2021-06-07,Complexity,FaZe,Dust2,2,EU,EU,1
1592,2021-06-07,Spirit,Vitality,Nuke,2,CIS,EU,1
1593,2021-06-07,Spirit,Vitality,Mirage,2,CIS,EU,1
1594,2021-06-07,Vitality,Spirit,Dust2,2,EU,CIS,1
1595,2021-06-07,MOUZ,NIP,Ancient,2,EU,EU,1
1596,2021-06-07,NIP,MOUZ,Mirage,1,EU,EU,1
1597,2021-06-07,FaZe,Evil Geniuses,Mirage,1,EU,N_A,1
1598,2021-06-07,TeamOne,OG,Inferno,2,SA,EU,1
1599,2021-06-07,Young Ninjas,forZe,Mirage,2,EU,CIS,3
1600,2021-06-07,forZe,Young Ninjas,Inferno,1,CIS,EU,3
1601,2021-06-07,Sprout,BIG,Dust2,2,EU,EU,1
1602,2021-06-07,Renegades,Vitality,Overpass,2,Oceania,EU,1
1603,2021-06-07,Spirit,MIBR,Inferno,1,CIS,SA,1
1604,2021-06-07,LDLC,NIP,Ancient,2,EU,EU,1
1605,2021-06-07,Entropiq,100PG,Dust2,1,CIS,CIS,2
1606,2021-06-07,100PG,Entropiq,Nuke,2,CIS,CIS,2
1607,2021-05-07,SKADE,1WIN,Vertigo,1,EU,CIS,2
1608,2021-05-07,1WIN,SKADE,Mirage,2,CIS,EU,2
1609,2021-05-07,MIBR,Endpoint,Vertigo,2,SA,EU,2
1610,2021-05-07,MIBR,Endpoint,Overpass,1,SA,EU,2
1611,2021-05-07,Endpoint,MIBR,Ancient,1,EU,SA,2
1612,2021-05-07,Movistar Riders,SAW,Nuke,1,EU,EU,2
1613,2021-05-07,SAW,Movistar Riders,Overpass,2,EU,EU,2
1614,2021-05-07,SKADE,MOUZ NXT,Mirage,1,EU,EU,2
1615,2021-05-07,MOUZ NXT,SKADE,Inferno,2,EU,EU,2
1616,2021-05-07,Lyngby Vikings,ENCE,Nuke,2,EU,EU,2
1617,2021-05-07,ENCE,Lyngby Vikings,Overpass,1,EU,EU,2
1618,2021-05-07,Sinners,Fiend,Mirage,1,EU,EU,2
1619,2021-05-07,Fiend,Sinners,Inferno,2,EU,EU,2
1620,2021-04-07,FURIA,SKADE,Mirage,1,SA,EU,2
1621,2021-04-07,SKADE,FURIA,Inferno,1,EU,SA,2
1622,2021-04-07,FURIA,SKADE,Overpass,1,SA,EU,2
1623,2021-04-07,Young Ninjas,TeamOne,Nuke,1,EU,SA,2
1624,2021-04-07,TeamOne,Young Ninjas,Inferno,2,SA,EU,2
1625,2021-04-07,Gambit,Natus Vincere,Inferno,2,CIS,CIS,2
1626,2021-04-07,Natus Vincere,Gambit,Mirage,1,CIS,CIS,2
1627,2021-04-07,Gambit,Natus Vincere,Dust2,2,CIS,CIS,2
1628,2021-04-07,Natus Vincere,Gambit,Ancient,2,CIS,CIS,2
1629,2021-04-07,Endpoint,FURIA,Mirage,2,EU,SA,2
1630,2021-04-07,Endpoint,FURIA,Ancient,2,EU,SA,2
1631,2021-04-07,FURIA,Endpoint,Overpass,2,SA,EU,2
1632,2021-04-07,DBL PONEY,AGO,Ancient,1,EU,EU,2
1633,2021-04-07,AGO,DBL PONEY,Vertigo,2,EU,EU,2
1634,2021-04-07,Natus Vincere,Spirit,Inferno,1,CIS,CIS,2
1635,2021-04-07,Natus Vincere,Spirit,Dust2,2,CIS,CIS,2
1636,2021-04-07,Spirit,Natus Vincere,Mirage,2,CIS,CIS,2
1637,2021-04-07,HAVU,Copenhagen Flames,Nuke,1,EU,EU,2
1638,2021-04-07,Copenhagen Flames,HAVU,Mirage,2,EU,EU,2
1639,2021-04-07,SKADE,Entropiq,Dust2,1,EU,CIS,2
1640,2021-04-07,Entropiq,SKADE,Vertigo,2,CIS,EU,2
1641,2021-03-07,O PLANO,Extra Salt,Overpass,2,SA,N_A,2
1642,2021-03-07,O PLANO,Extra Salt,Dust2,2,SA,N_A,2
1643,2021-03-07,O PLANO,Extra Salt,Vertigo,2,SA,N_A,2
1644,2021-03-07,ENCE,Endpoint,Vertigo,2,EU,EU,2
1645,2021-03-07,Endpoint,ENCE,Mirage,2,EU,EU,2
1646,2021-03-07,ENCE,Endpoint,Overpass,2,EU,EU,2
1647,2021-03-07,Natus Vincere,Gambit,Mirage,2,CIS,CIS,2
1648,2021-03-07,Gambit,Natus Vincere,Inferno,1,CIS,CIS,2
1649,2021-03-07,Natus Vincere,Gambit,Dust2,1,CIS,CIS,2
1650,2021-03-07,777,FURIA,Nuke,2,EU,SA,2
1651,2021-03-07,FURIA,777,Overpass,1,SA,EU,2
1652,2021-03-07,Spirit,K23,Mirage,1,CIS,CIS,2
1653,2021-03-07,Spirit,K23,Dust2,1,CIS,CIS,2
1654,2021-03-07,Spirit,K23,Inferno,2,CIS,CIS,2
1655,2021-03-07,forZe,Entropiq,Overpass,1,CIS,CIS,2
1656,2021-03-07,Entropiq,forZe,Ancient,2,CIS,CIS,2
1657,2021-03-07,Extra Salt,paiN,Ancient,1,N_A,SA,2
1658,2021-03-07,paiN,Extra Salt,Vertigo,2,SA,N_A,2
1659,2021-03-07,Extra Salt,paiN,Inferno,2,N_A,SA,2
1660,2021-02-07,Party Astronauts,O PLANO,Inferno,2,N_A,SA,2
1661,2021-02-07,O PLANO,Party Astronauts,Nuke,1,SA,N_A,2
1662,2021-02-07,Party Astronauts,O PLANO,Mirage,1,N_A,SA,2
1663,2021-02-07,TeamOne,ENCE,Ancient,2,SA,EU,2
1664,2021-02-07,ENCE,TeamOne,Nuke,1,EU,SA,2
1665,2021-02-07,Spirit,Natus Vincere,Nuke,2,CIS,CIS,2
1666,2021-02-07,Natus Vincere,Spirit,Overpass,2,CIS,CIS,2
1667,2021-02-07,Spirit,Natus Vincere,Mirage,2,CIS,CIS,2
1668,2021-02-07,Anonymo,Nemiga,Mirage,1,EU,CIS,2
1669,2021-02-07,Anonymo,Nemiga,Inferno,2,EU,CIS,2
1670,2021-02-07,Nemiga,Anonymo,Nuke,2,CIS,EU,2
1671,2021-02-07,BIG,SKADE,Mirage,2,EU,EU,2
1672,2021-02-07,SKADE,BIG,Vertigo,1,EU,EU,2
1673,2021-02-07,BIG,SKADE,Overpass,1,EU,EU,2
1674,2021-02-07,HAVU,MIBR,Ancient,2,EU,SA,2
1675,2021-02-07,HAVU,MIBR,Mirage,2,EU,SA,2
1676,2021-02-07,MIBR,HAVU,Dust2,2,SA,EU,2
1677,2021-02-07,K23,Gambit,Mirage,2,CIS,CIS,2
1678,2021-02-07,Gambit,K23,Inferno,1,CIS,CIS,2
1679,2021-02-07,Young Ninjas,Fiend,Overpass,2,EU,EU,2
1680,2021-02-07,Young Ninjas,Fiend,Mirage,2,EU,EU,2
1681,2021-02-07,Fiend,Young Ninjas,Inferno,2,EU,EU,2
1682,2021-02-07,O PLANO,GODSENT,Dust2,1,SA,SA,2
1683,2021-02-07,O PLANO,GODSENT,Inferno,1,SA,SA,2
1684,2021-02-07,GODSENT,O PLANO,Ancient,1,SA,SA,2
1685,2021-01-07,DBL PONEY,Entropiq,Dust2,2,EU,CIS,2
1686,2021-01-07,DBL PONEY,Entropiq,Overpass,2,EU,CIS,2
1687,2021-01-07,Entropiq,DBL PONEY,Vertigo,2,CIS,EU,2
1688,2021-01-07,Natus Vincere,Gambit,Inferno,2,CIS,CIS,2
1689,2021-01-07,Natus Vincere,Gambit,Dust2,2,CIS,CIS,2
1690,2021-01-07,Natus Vincere,Gambit,Mirage,1,CIS,CIS,2
1691,2021-01-07,forZe,Nemiga,Inferno,1,CIS,CIS,2
1692,2021-01-07,Nemiga,forZe,Mirage,2,CIS,CIS,2
1693,2021-01-07,Sinners,AGO,Nuke,1,EU,EU,2
1694,2021-01-07,Sinners,AGO,Vertigo,1,EU,EU,2
1695,2021-01-07,Fiend,SKADE,Dust2,2,EU,EU,2
1696,2021-01-07,SKADE,Fiend,Mirage,1,EU,EU,2
1697,2021-01-07,Fiend,SKADE,Overpass,1,EU,EU,2
1698,2021-01-07,Virtus.pro,Entropiq,Dust2,2,CIS,CIS,2
1699,2021-01-07,100PG,K23,Inferno,2,CIS,CIS,2
1700,2021-01-07,Copenhagen Flames,Endpoint,Inferno,2,EU,EU,2
1701,2021-01-07,Endpoint,Copenhagen Flames,Vertigo,1,EU,EU,2
1702,2021-01-07,Virtus.pro,Entropiq,Overpass,2,CIS,CIS,2
1703,2021-01-07,K23,100PG,Ancient,1,CIS,CIS,2
1704,2021-01-07,DBL PONEY,Lyngby Vikings,Vertigo,2,EU,EU,2
1705,2021-01-07,Lyngby Vikings,DBL PONEY,Nuke,1,EU,EU,2
1706,2021-01-07,100PG,SKADE,Inferno,2,CIS,EU,2
1707,2021-01-07,100PG,SKADE,Ancient,1,CIS,EU,2
1708,2021-01-07,SKADE,100PG,Dust2,1,EU,CIS,2
1709,2021-06-30,paiN,Party Astronauts,Inferno,2,SA,N_A,2
1710,2021-06-30,Party Astronauts,paiN,Ancient,2,N_A,SA,2
1711,2021-06-30,paiN,Party Astronauts,Mirage,2,SA,N_A,2
1712,2021-06-30,GODSENT,Extra Salt,Ancient,2,SA,N_A,2
1713,2021-06-30,Extra Salt,GODSENT,Vertigo,1,N_A,SA,2
1714,2021-06-30,777,HAVU,Ancient,1,EU,EU,2
1715,2021-06-30,HAVU,777,Overpass,2,EU,EU,2
1716,2021-06-30,777,HAVU,Dust2,2,EU,EU,2
1717,2021-06-30,Virtus.pro,K23,Overpass,1,CIS,CIS,2
1718,2021-06-30,K23,Virtus.pro,Inferno,1,CIS,CIS,2
1719,2021-06-30,K23,Virtus.pro,Dust2,2,CIS,CIS,2
1720,2021-06-30,forZe,Natus Vincere,Dust2,2,CIS,CIS,2
1721,2021-06-30,Natus Vincere,forZe,Ancient,1,CIS,CIS,2
1722,2021-06-30,Entropiq,Complexity,Mirage,2,CIS,EU,3
1723,2021-06-30,Complexity,Entropiq,Overpass,1,EU,CIS,3
1724,2021-06-30,SAW,Endpoint,Dust2,2,EU,EU,2
1725,2021-06-30,SAW,Endpoint,Overpass,2,EU,EU,2
1726,2021-06-30,Akuma,Nemiga,Nuke,2,CIS,CIS,2
1727,2021-06-30,Nemiga,Akuma,Vertigo,1,CIS,CIS,2
1728,2021-06-30,Akuma,Nemiga,Inferno,1,CIS,CIS,2
1729,2021-06-30,Spirit,100PG,Dust2,1,CIS,CIS,2
1730,2021-06-30,100PG,Spirit,Nuke,2,CIS,CIS,2
1731,2021-06-30,Spirit,100PG,Inferno,2,CIS,CIS,2
1732,2021-06-30,1WIN,Complexity,Overpass,2,CIS,EU,3
1733,2021-06-30,1WIN,Complexity,Mirage,1,CIS,EU,3
1734,2021-06-30,Complexity,1WIN,Nuke,1,EU,CIS,3
1735,2021-06-30,Entropiq,AGO,Nuke,1,CIS,EU,3
1736,2021-06-30,AGO,Entropiq,Dust2,2,EU,CIS,3
1737,2021-06-30,Entropiq,AGO,Ancient,2,CIS,EU,3
1738,2021-06-30,O PLANO,GODSENT,Vertigo,2,SA,SA,2
1739,2021-06-30,O PLANO,GODSENT,Dust2,2,SA,SA,2
1740,2021-06-29,1WIN,100PG,Overpass,2,CIS,CIS,2
1741,2021-06-29,1WIN,100PG,Dust2,2,CIS,CIS,2
1742,2021-06-29,100PG,1WIN,Mirage,2,CIS,CIS,2
1743,2021-06-29,Spirit,Virtus.pro,Overpass,1,CIS,CIS,2
1744,2021-06-29,Spirit,Virtus.pro,Dust2,1,CIS,CIS,2
1745,2021-06-29,Spirit,Virtus.pro,Inferno,2,CIS,CIS,2
1746,2021-06-29,forZe,Gambit,Dust2,2,CIS,CIS,2
1747,2021-06-29,Gambit,forZe,Ancient,1,CIS,CIS,2
1748,2021-06-29,1WIN,FURIA,Ancient,1,CIS,SA,3
1749,2021-06-29,FURIA,1WIN,Overpass,2,SA,CIS,3
1750,2021-06-29,K23,Entropiq,Nuke,1,CIS,CIS,2
1751,2021-06-29,Entropiq,K23,Dust2,2,CIS,CIS,2
1752,2021-06-29,Akuma,Natus Vincere,Nuke,2,CIS,CIS,2
1753,2021-06-29,Natus Vincere,Akuma,Mirage,1,CIS,CIS,2
1754,2021-06-29,Complexity,Fiend,Mirage,1,EU,EU,3
1755,2021-06-29,Fiend,Complexity,Nuke,2,EU,EU,3
1756,2021-06-29,Sangal,Young Ninjas,Nuke,2,EU,EU,2
1757,2021-06-29,Sangal,Young Ninjas,Vertigo,1,EU,EU,2
1758,2021-06-29,Sangal,Young Ninjas,Inferno,2,EU,EU,2
1759,2021-06-29,SKADE,AGO,Ancient,2,EU,EU,3
1760,2021-06-29,AGO,SKADE,Dust2,1,EU,EU,3
1761,2021-06-29,Copenhagen Flames,Entropiq,Overpass,2,EU,CIS,3
1762,2021-06-29,Copenhagen Flames,Entropiq,Mirage,2,EU,CIS,3
1763,2021-06-29,Entropiq,Copenhagen Flames,Vertigo,2,CIS,EU,3
1764,2021-06-28,Natus Vincere,Nemiga,Mirage,1,CIS,CIS,2
1765,2021-06-28,Nemiga,Natus Vincere,Dust2,1,CIS,CIS,2
1766,2021-06-28,Natus Vincere,Nemiga,Inferno,1,CIS,CIS,2
1767,2021-06-28,Spirit,K23,Overpass,1,CIS,CIS,2
1768,2021-06-28,K23,Spirit,Nuke,2,CIS,CIS,2
1769,2021-06-28,Spirit,K23,Inferno,2,CIS,CIS,2
1770,2021-06-28,EXTREMUM,Fiend,Ancient,2,Oceania,EU,3
1771,2021-06-28,EXTREMUM,Fiend,Mirage,2,Oceania,EU,3
1772,2021-06-28,Fiend,EXTREMUM,Inferno,2,EU,Oceania,3
1773,2021-06-28,Entropiq,100PG,Overpass,1,CIS,CIS,2
1774,2021-06-28,Entropiq,100PG,Nuke,1,CIS,CIS,2
1775,2021-06-28,Entropiq,100PG,Dust2,2,CIS,CIS,2
1776,2021-06-28,Gambit,Akuma,Inferno,1,CIS,CIS,2
1777,2021-06-28,Akuma,Gambit,Vertigo,2,CIS,CIS,2
1778,2021-06-28,Endpoint,AGO,Ancient,2,EU,EU,3
1779,2021-06-28,AGO,Endpoint,Vertigo,2,EU,EU,3
1780,2021-06-28,Endpoint,AGO,Mirage,2,EU,EU,3
1781,2021-06-28,Anonymo,1WIN,Dust2,2,EU,CIS,3
1782,2021-06-28,1WIN,Anonymo,Nuke,1,CIS,EU,3
1783,2021-06-28,Bad News Bears,GODSENT,Ancient,2,N_A,SA,2
1784,2021-06-28,Bad News Bears,GODSENT,Inferno,2,N_A,SA,2
1785,2021-06-28,Extra Salt,TeamOne,Inferno,2,N_A,SA,2
1786,2021-06-28,TeamOne,Extra Salt,Ancient,2,SA,N_A,2
1787,2021-06-28,Extra Salt,TeamOne,Mirage,2,N_A,SA,2
1788,2021-06-27,HAVU,Young Ninjas,Ancient,1,EU,EU,2
1789,2021-06-27,Young Ninjas,HAVU,Overpass,1,EU,EU,2
1790,2021-06-27,HAVU,Young Ninjas,Inferno,1,EU,EU,2
1791,2021-06-27,Spirit,Entropiq,Mirage,1,CIS,CIS,2
1792,2021-06-27,Entropiq,Spirit,Dust2,2,CIS,CIS,2
1793,2021-06-27,Spirit,Entropiq,Nuke,2,CIS,CIS,2
1794,2021-06-27,AGO,Sinners,Vertigo,2,EU,EU,2
1795,2021-06-27,AGO,Sinners,Nuke,2,EU,EU,2
1796,2021-06-27,Virtus.pro,100PG,Overpass,2,CIS,CIS,2
1797,2021-06-27,100PG,Virtus.pro,Inferno,2,CIS,CIS,2
1798,2021-06-27,100PG,Virtus.pro,Dust2,1,CIS,CIS,2
1799,2021-06-27,DBL PONEY,SKADE,Inferno,2,EU,EU,2
1800,2021-06-27,DBL PONEY,SKADE,Overpass,2,EU,EU,2
1801,2021-06-27,SKADE,DBL PONEY,Dust2,2,EU,EU,2
1802,2021-06-27,FURIA,BIG,Vertigo,2,SA,EU,3
1803,2021-06-27,BIG,FURIA,Inferno,1,EU,SA,3
1804,2021-06-27,FURIA,BIG,Mirage,1,SA,EU,3
1805,2021-06-27,Nemiga,Gambit,Dust2,2,CIS,CIS,2
1806,2021-06-27,Nemiga,Gambit,Vertigo,2,CIS,CIS,2
1807,2021-06-27,Gambit,Nemiga,Inferno,2,CIS,CIS,2
1808,2021-06-27,forZe,Akuma,Inferno,1,CIS,CIS,2
1809,2021-06-27,Akuma,forZe,Overpass,2,CIS,CIS,2
1810,2021-06-27,Entropiq,DBL PONEY,Overpass,1,CIS,EU,3
1811,2021-06-27,Entropiq,DBL PONEY,Dust2,1,CIS,EU,3
1812,2021-06-27,DBL PONEY,Entropiq,Vertigo,1,EU,CIS,3
1813,2021-06-27,Endpoint,Fiend,Mirage,2,EU,EU,2
1814,2021-06-27,Fiend,Endpoint,Inferno,1,EU,EU,2
1815,2021-06-27,Extra Salt,paiN,Nuke,1,N_A,SA,2
1816,2021-06-27,paiN,Extra Salt,Vertigo,2,SA,N_A,2
1817,2021-06-27,Party Astronauts,Bad News Bears,Mirage,2,N_A,N_A,2
1818,2021-06-26,SAW,Endpoint,Dust2,1,EU,EU,2
1819,2021-06-26,SAW,Endpoint,Ancient,1,EU,EU,2
1820,2021-06-26,Endpoint,SAW,Vertigo,1,EU,EU,2
1821,2021-06-26,FURIA,ENCE,Vertigo,1,SA,EU,3
1822,2021-06-26,FURIA,ENCE,Ancient,1,SA,EU,3
1823,2021-06-26,ENCE,FURIA,Mirage,1,EU,SA,3
1824,2021-06-26,AGO,forZe,Ancient,1,EU,CIS,2
1825,2021-06-26,AGO,forZe,Mirage,2,EU,CIS,2
1826,2021-06-26,forZe,AGO,Nuke,2,CIS,EU,2
1827,2021-06-26,SKADE,Copenhagen Flames,Overpass,1,EU,EU,2
1828,2021-06-26,Copenhagen Flames,SKADE,Mirage,2,EU,EU,2
1829,2021-06-26,SKADE,Copenhagen Flames,Vertigo,2,EU,EU,2
1830,2021-06-26,BIG,MOUZ,Vertigo,1,EU,EU,3
1831,2021-06-26,MOUZ,BIG,Nuke,2,EU,EU,3
1832,2021-06-26,BIG,MOUZ,Mirage,2,EU,EU,3
1833,2021-06-26,Copenhagen Flames,DBL PONEY,Inferno,2,EU,EU,3
1834,2021-06-26,DBL PONEY,Copenhagen Flames,Vertigo,1,EU,EU,3
1835,2021-06-26,Sangal,Entropiq,Train,2,EU,CIS,3
1836,2021-06-26,Entropiq,Sangal,Dust2,2,CIS,EU,3
1837,2021-06-26,Sangal,Entropiq,Nuke,2,EU,CIS,3
1838,2021-06-25,DBL PONEY,Sangal,Inferno,1,EU,EU,2
1839,2021-06-25,Sangal,DBL PONEY,Nuke,2,EU,EU,2
1840,2021-06-25,FURIA,FaZe,Inferno,1,SA,EU,3
1841,2021-06-25,FaZe,FURIA,Nuke,2,EU,SA,3
1842,2021-06-25,FURIA,FaZe,Mirage,2,SA,EU,3
1843,2021-06-25,LDLC,forZe,Ancient,2,EU,CIS,2
1844,2021-06-25,LDLC,forZe,Mirage,2,EU,CIS,2
1845,2021-06-25,forZe,LDLC,Inferno,2,CIS,EU,2
1846,2021-06-25,777,Fiend,Ancient,1,EU,EU,2
1847,2021-06-25,777,Fiend,Mirage,2,EU,EU,2
1848,2021-06-25,Fiend,777,Overpass,2,EU,EU,2
1849,2021-06-25,Dignitas,FaZe,Overpass,2,EU,EU,3
1850,2021-06-25,Dignitas,FaZe,Ancient,1,EU,EU,3
1851,2021-06-25,FaZe,Dignitas,Nuke,1,EU,EU,3
1852,2021-06-25,Akuma,DBL PONEY,Dust2,2,CIS,EU,3
1853,2021-06-25,Akuma,DBL PONEY,Inferno,2,CIS,EU,3
1854,2021-06-25,DBL PONEY,Akuma,Vertigo,2,EU,CIS,3
1855,2021-06-25,Copenhagen Flames,Fiend,Mirage,1,EU,EU,3
1856,2021-06-25,Fiend,Copenhagen Flames,Nuke,2,EU,EU,3
1857,2021-06-25,EXTREMUM,Lyngby Vikings,Vertigo,1,Oceania,EU,3
1858,2021-06-25,Lyngby Vikings,EXTREMUM,Nuke,1,EU,Oceania,3
1859,2021-06-25,EXTREMUM,Lyngby Vikings,Ancient,1,Oceania,EU,3
1860,2021-06-25,TeamOne,Extra Salt,Nuke,1,SA,N_A,2
1861,2021-06-25,TeamOne,Extra Salt,Ancient,2,SA,N_A,2
1862,2021-06-25,TeamOne,Extra Salt,Dust2,1,SA,N_A,2
1863,2021-06-24,BIG,FURIA,Vertigo,1,EU,SA,3
1864,2021-06-24,BIG,FURIA,Inferno,1,EU,SA,3
1865,2021-06-24,FURIA,BIG,Mirage,1,SA,EU,3
1866,2021-06-24,Young Ninjas,Entropiq,Vertigo,2,EU,CIS,2
1867,2021-06-24,Entropiq,Young Ninjas,Mirage,1,CIS,EU,2
1868,2021-06-24,AGO,Sinners,Vertigo,2,EU,EU,2
1869,2021-06-24,Sinners,AGO,Ancient,1,EU,EU,2
1870,2021-06-24,BIG,LDLC,Dust2,2,EU,EU,2
1871,2021-06-24,LDLC,BIG,Vertigo,1,EU,EU,2
