Index,Date,Team1,Team2,Team1_country,Team2_country,Map,Team1_Score,Team2_Score,Event,Total_rounds,rnd_diff,winner,Team1_region,Team2_region,Event_priority
2737,2021-05-11,Fiend,forZe,Bulgaria,Russia,Overpass,16,13,LOOT.BET Season 9,29,3,1,EU,CIS,3
2738,2021-05-11,Fiend,forZe,Bulgaria,Russia,Inferno,16,7,LOOT.BET Season 9,23,9,1,EU,CIS,3
2739,2021-05-10,OG,Astralis,Europe,Denmark,Nuke,11,16,Flashpoint 3,27,-5,2,EU,EU,3
2740,2021-05-10,Astralis,OG,Denmark,Europe,Inferno,22,19,Flashpoint 3,41,3,1,EU,EU,3
2741,2021-05-10,Copenhagen Flames,Apeks,Denmark,Sweden,Overpass,8,16,BLAST Rising 2021,24,-8,2,EU,EU,1
2742,2021-05-10,Apeks,Copenhagen Flames,Sweden,Denmark,Nuke,7,16,BLAST Rising 2021,23,-9,2,EU,EU,1
2743,2021-05-10,Copenhagen Flames,Apeks,Denmark,Sweden,Inferno,9,16,BLAST Rising 2021,25,-7,2,EU,EU,1
2744,2021-05-10,Sangal,Fiend,Turkey,Bulgaria,Mirage,9,16,Spring Sweet Spring 2 Regionals,25,-7,2,EU,EU,3
2745,2021-05-10,Fiend,Sangal,Bulgaria,Turkey,Dust2,16,3,Spring Sweet Spring 2 Regionals,19,13,1,EU,EU,3
2746,2021-05-10,DBL PONEY,Vitality,France,France,Inferno,16,7,Flashpoint 3,23,9,1,EU,EU,3
2747,2021-05-10,Vitality,DBL PONEY,France,France,Nuke,5,16,Flashpoint 3,21,-11,2,EU,EU,3
2748,2021-05-10,SKADE,Anonymo,Bulgaria,Poland,Inferno,16,13,LOOT.BET Season 9,29,3,1,EU,EU,3
2749,2021-05-10,Anonymo,SKADE,Poland,Bulgaria,Overpass,8,16,LOOT.BET Season 9,24,-8,2,EU,EU,3
2750,2021-05-10,Anonymo,SKADE,Poland,Bulgaria,Nuke,16,2,LOOT.BET Season 9,18,14,1,EU,EU,3
2751,2021-05-10,Endpoint,LDLC,United Kingdom,France,Dust2,16,9,LOOT.BET Season 9,25,7,1,EU,EU,3
2752,2021-05-10,LDLC,Endpoint,France,United Kingdom,Inferno,16,10,LOOT.BET Season 9,26,6,1,EU,EU,3
2753,2021-05-10,LDLC,Endpoint,France,United Kingdom,Mirage,8,16,LOOT.BET Season 9,24,-8,2,EU,EU,3
2754,2021-05-10,Movistar Riders,Young Ninjas,Europe,Sweden,Overpass,12,16,LOOT.BET Season 9,28,-4,2,EU,EU,3
2755,2021-05-10,Young Ninjas,Movistar Riders,Sweden,Europe,Inferno,16,12,LOOT.BET Season 9,28,4,1,EU,EU,3
2756,2021-05-09,Natus Vincere,Gambit,Russia,Russia,Train,16,12,DreamHack Masters Spring 2021,28,4,1,CIS,CIS,1
2757,2021-05-09,Gambit,Natus Vincere,Russia,Russia,Dust2,12,16,DreamHack Masters Spring 2021,28,-4,2,CIS,CIS,1
2758,2021-05-09,Natus Vincere,Gambit,Russia,Russia,Overpass,16,7,DreamHack Masters Spring 2021,23,9,1,CIS,CIS,1
2759,2021-05-09,WaitForTag,1WIN,Ukraine,Russia,Mirage,16,5,EPIC League CIS 2021 Closed Qualifier,21,11,1,CIS,CIS,3
2760,2021-05-09,Marlian,K23,Ukraine,Kazakhstan,Overpass,16,9,EPIC League CIS 2021 Closed Qualifier,25,7,1,CIS,CIS,3
2761,2021-05-09,Copenhagen Flames,Fiend,Denmark,Bulgaria,Mirage,20,22,LOOT.BET Season 9,42,-2,2,EU,EU,3
2762,2021-05-09,Fiend,Copenhagen Flames,Bulgaria,Denmark,Nuke,19,17,LOOT.BET Season 9,36,2,1,EU,EU,3
2763,2021-05-08,Heroic,Natus Vincere,Denmark,Russia,Inferno,13,16,DreamHack Masters Spring 2021,29,-3,2,EU,CIS,1
2764,2021-05-08,Natus Vincere,Heroic,Russia,Denmark,Nuke,16,12,DreamHack Masters Spring 2021,28,4,1,CIS,EU,1
2765,2021-05-08,Heroic,Natus Vincere,Denmark,Russia,Mirage,16,11,DreamHack Masters Spring 2021,27,5,1,EU,CIS,1
2766,2021-05-08,Wisla Krakow,AGO,Poland,Poland,Mirage,11,16,ESL Polish Championship Spring 2021,27,-5,2,EU,EU,3
2767,2021-05-08,AGO,Wisla Krakow,Poland,Poland,Dust2,19,17,ESL Polish Championship Spring 2021,36,2,1,EU,EU,3
2768,2021-05-08,G2,Gambit,Europe,Russia,Vertigo,9,16,DreamHack Masters Spring 2021,25,-7,2,EU,CIS,1
2769,2021-05-08,Gambit,G2,Russia,Europe,Inferno,16,6,DreamHack Masters Spring 2021,22,10,1,CIS,EU,1
2770,2021-05-07,FURIA,Natus Vincere,Brazil,Russia,Mirage,6,16,DreamHack Masters Spring 2021,22,-10,2,SA,CIS,1
2771,2021-05-07,FURIA,Natus Vincere,Brazil,Russia,Nuke,6,16,DreamHack Masters Spring 2021,22,-10,2,SA,CIS,1
2772,2021-05-07,Natus Vincere,FURIA,Russia,Brazil,Inferno,19,22,DreamHack Masters Spring 2021,41,-3,2,CIS,SA,1
2773,2021-05-07,Astralis,G2,Denmark,Europe,Vertigo,8,16,DreamHack Masters Spring 2021,24,-8,2,EU,EU,1
2774,2021-05-07,G2,Astralis,Europe,Denmark,Nuke,14,16,DreamHack Masters Spring 2021,30,-2,2,EU,EU,1
2775,2021-05-07,Astralis,G2,Denmark,Europe,Train,7,16,DreamHack Masters Spring 2021,23,-9,2,EU,EU,1
2776,2021-05-07,Young Ninjas,SAW,Sweden,Portugal,Nuke,12,16,REPUBLEAGUE TIPOS Season 1,28,-4,2,EU,EU,2
2777,2021-05-07,SAW,Young Ninjas,Portugal,Sweden,Inferno,16,5,REPUBLEAGUE TIPOS Season 1,21,11,1,EU,EU,2
2778,2021-05-07,Sprout,forZe,Germany,Russia,Mirage,13,16,REPUBLEAGUE TIPOS Season 1,29,-3,2,EU,CIS,2
2779,2021-05-07,forZe,Sprout,Russia,Germany,Nuke,16,7,REPUBLEAGUE TIPOS Season 1,23,9,1,CIS,EU,2
2780,2021-05-06,AGO,Sangal,Poland,Turkey,Inferno,16,8,BLAST Rising 2021,24,8,1,EU,EU,1
2781,2021-05-06,Sangal,AGO,Turkey,Poland,Nuke,11,16,BLAST Rising 2021,27,-5,2,EU,EU,1
2782,2021-05-06,Copenhagen Flames,Anonymo,Denmark,Poland,Mirage,16,2,REPUBLEAGUE TIPOS Season 1,18,14,1,EU,EU,2
2783,2021-05-06,Anonymo,Copenhagen Flames,Poland,Denmark,Overpass,16,12,REPUBLEAGUE TIPOS Season 1,28,4,1,EU,EU,2
2784,2021-05-06,Copenhagen Flames,Anonymo,Denmark,Poland,Nuke,16,11,REPUBLEAGUE TIPOS Season 1,27,5,1,EU,EU,2
2785,2021-05-06,Tricked,AGO,Denmark,Poland,Mirage,16,11,BLAST Rising 2021,27,5,1,EU,EU,1
2786,2021-05-06,AGO,Tricked,Poland,Denmark,Inferno,16,6,BLAST Rising 2021,22,10,1,EU,EU,1
2787,2021-05-06,AGO,Tricked,Poland,Denmark,Nuke,14,16,BLAST Rising 2021,30,-2,2,EU,EU,1
2788,2021-05-06,SKADE,Endpoint,Bulgaria,United Kingdom,Inferno,5,16,REPUBLEAGUE TIPOS Season 1,21,-11,2,EU,EU,2
2789,2021-05-06,Endpoint,SKADE,United Kingdom,Bulgaria,Train,16,10,REPUBLEAGUE TIPOS Season 1,26,6,1,EU,EU,2
2790,2021-05-06,Copenhagen Flames,Izako Boars,Denmark,Poland,Nuke,16,3,LOOT.BET Season 9,19,13,1,EU,EU,3
2791,2021-05-06,Copenhagen Flames,Izako Boars,Denmark,Poland,Mirage,16,13,LOOT.BET Season 9,29,3,1,EU,EU,3
2792,2021-05-05,Anonymo,Sinners,Poland,Czech Republic,Mirage,12,16,ESEA Premier Season 37 Europe,28,-4,2,EU,EU,2
2793,2021-05-05,Sinners,Anonymo,Czech Republic,Poland,Nuke,16,7,ESEA Premier Season 37 Europe,23,9,1,EU,EU,2
2794,2021-05-05,Anonymo,Sinners,Poland,Czech Republic,Vertigo,16,6,ESEA Premier Season 37 Europe,22,10,1,EU,EU,2
2795,2021-05-05,forZe,EPG Family,Russia,Russia,Dust2,16,14,Spring Sweet Spring 1,30,2,1,CIS,CIS,3
2796,2021-05-05,EPG Family,forZe,Russia,Russia,Mirage,10,16,Spring Sweet Spring 1,26,-6,2,CIS,CIS,3
2797,2021-05-05,forZe,EPG Family,Russia,Russia,Overpass,13,16,Spring Sweet Spring 1,29,-3,2,CIS,CIS,3
2798,2021-05-05,FURIA,forZe,Brazil,Russia,Mirage,6,16,Spring Sweet Spring 1,22,-10,2,SA,CIS,3
2799,2021-05-05,FURIA,forZe,Brazil,Russia,Nuke,16,7,Spring Sweet Spring 1,23,9,1,SA,CIS,3
2800,2021-05-05,forZe,FURIA,Russia,Brazil,Inferno,16,14,Spring Sweet Spring 1,30,2,1,CIS,SA,3
2801,2021-05-05,Anonymo,Movistar Riders,Poland,Europe,Nuke,12,16,LOOT.BET Season 9,28,-4,2,EU,EU,3
2802,2021-05-05,Anonymo,Movistar Riders,Poland,Europe,Overpass,9,16,LOOT.BET Season 9,25,-7,2,EU,EU,3
2803,2021-05-05,EPG Family,fnatic,Russia,Sweden,Train,16,8,Spring Sweet Spring 1,24,8,1,CIS,EU,3
2804,2021-05-05,fnatic,EPG Family,Sweden,Russia,Dust2,9,16,Spring Sweet Spring 1,25,-7,2,EU,CIS,3
2805,2021-05-05,Endpoint,Fiend,United Kingdom,Bulgaria,Dust2,8,16,LOOT.BET Season 9,24,-8,2,EU,EU,3
2806,2021-05-05,Endpoint,Fiend,United Kingdom,Bulgaria,Overpass,16,14,LOOT.BET Season 9,30,2,1,EU,EU,3
2807,2021-05-05,Endpoint,Fiend,United Kingdom,Bulgaria,Mirage,4,16,LOOT.BET Season 9,20,-12,2,EU,EU,3
2808,2021-05-04,Apeks,BIG,Sweden,Germany,Dust2,10,16,ESEA Premier Season 37 Europe,26,-6,2,EU,EU,2
2809,2021-05-04,Apeks,BIG,Sweden,Germany,Mirage,16,11,ESEA Premier Season 37 Europe,27,5,1,EU,EU,2
2810,2021-05-04,BIG,Apeks,Germany,Sweden,Overpass,19,17,ESEA Premier Season 37 Europe,36,2,1,EU,EU,2
2811,2021-05-04,Sprout,Endpoint,Germany,United Kingdom,Inferno,11,16,ESEA Premier Season 37 Europe,27,-5,2,EU,EU,2
2812,2021-05-04,Endpoint,Sprout,United Kingdom,Germany,Dust2,22,18,ESEA Premier Season 37 Europe,40,4,1,EU,EU,2
2813,2021-05-04,Sinners,FURIA,Czech Republic,Brazil,Mirage,6,16,Spring Sweet Spring 1,22,-10,2,EU,SA,3
2814,2021-05-04,FURIA,Sinners,Brazil,Czech Republic,Vertigo,12,16,Spring Sweet Spring 1,28,-4,2,SA,EU,3
2815,2021-05-04,Sinners,FURIA,Czech Republic,Brazil,Inferno,7,16,Spring Sweet Spring 1,23,-9,2,EU,SA,3
2816,2021-05-04,forZe,Spirit,Russia,Russia,Nuke,16,8,Spring Sweet Spring 1,24,8,1,CIS,CIS,3
2817,2021-05-04,Spirit,forZe,Russia,Russia,Mirage,14,16,Spring Sweet Spring 1,30,-2,2,CIS,CIS,3
2818,2021-05-04,fnatic,EXTREMUM,Sweden,Oceania,Inferno,16,14,Spring Sweet Spring 1,30,2,1,EU,Oceania,3
2819,2021-05-04,EXTREMUM,fnatic,Oceania,Sweden,Train,16,5,Spring Sweet Spring 1,21,11,1,Oceania,EU,3
2820,2021-05-04,fnatic,EXTREMUM,Sweden,Oceania,Vertigo,16,9,Spring Sweet Spring 1,25,7,1,EU,Oceania,3
2821,2021-05-04,ENCE,EPG Family,Europe,Russia,Overpass,4,16,Spring Sweet Spring 1,20,-12,2,EU,CIS,3
2822,2021-05-04,EPG Family,ENCE,Russia,Europe,Nuke,16,7,Spring Sweet Spring 1,23,9,1,CIS,EU,3
2823,2021-05-03,forZe,K23,Russia,Kazakhstan,Dust2,16,5,Spring Sweet Spring 1,21,11,1,CIS,CIS,3
2824,2021-05-03,K23,forZe,Kazakhstan,Russia,Mirage,11,16,Spring Sweet Spring 1,27,-5,2,CIS,CIS,3
2825,2021-05-03,AGO,EXTREMUM,Poland,Oceania,Inferno,4,16,Spring Sweet Spring 1,20,-12,2,EU,Oceania,3
2826,2021-05-03,EXTREMUM,AGO,Oceania,Poland,Dust2,16,9,Spring Sweet Spring 1,25,7,1,Oceania,EU,3
2827,2021-05-03,EPG Family,SKADE,Russia,Bulgaria,Overpass,16,7,Spring Sweet Spring 1,23,9,1,CIS,EU,3
2828,2021-05-03,SKADE,EPG Family,Bulgaria,Russia,Dust2,15,19,Spring Sweet Spring 1,34,-4,2,EU,CIS,3
2829,2021-05-03,O PLANO,Triumph,Brazil,United States,Nuke,16,13,cs_summit 8 Open Qualifier 1,29,3,1,SA,N_A,2
2830,2021-05-03,Triumph,O PLANO,United States,Brazil,Dust2,16,19,cs_summit 8 Open Qualifier 1,35,-3,2,N_A,SA,2
2831,2021-05-02,Heroic,Astralis,Denmark,Denmark,Inferno,16,6,DreamHack Masters Spring 2021,22,10,1,EU,EU,1
2832,2021-05-02,Astralis,Heroic,Denmark,Denmark,Nuke,6,16,DreamHack Masters Spring 2021,22,-10,2,EU,EU,1
2833,2021-05-02,SAW,Movistar Riders,Portugal,Europe,Mirage,13,16,ESL Masters Spain Season 9,29,-3,2,EU,EU,2
2834,2021-05-02,Movistar Riders,SAW,Europe,Portugal,Vertigo,16,6,ESL Masters Spain Season 9,22,10,1,EU,EU,2
2835,2021-05-02,SKADE,ENCE,Bulgaria,Europe,Mirage,16,6,European Development Championship 3,22,10,1,EU,EU,3
2836,2021-05-02,ENCE,SKADE,Europe,Bulgaria,Overpass,16,12,European Development Championship 3,28,4,1,EU,EU,3
2837,2021-05-02,SKADE,ENCE,Bulgaria,Europe,Dust2,16,13,European Development Championship 3,29,3,1,EU,EU,3
2838,2021-05-02,Natus Vincere,Gambit,Russia,Russia,Mirage,13,16,DreamHack Masters Spring 2021,29,-3,2,CIS,CIS,1
2839,2021-05-02,Natus Vincere,Gambit,Russia,Russia,Overpass,7,16,DreamHack Masters Spring 2021,23,-9,2,CIS,CIS,1
2840,2021-05-02,Gambit,Natus Vincere,Russia,Russia,Dust2,8,16,DreamHack Masters Spring 2021,24,-8,2,CIS,CIS,1
2841,2021-05-02,Endpoint,ENCE,United Kingdom,Europe,Train,5,16,European Development Championship 3,21,-11,2,EU,EU,3
2842,2021-05-02,ENCE,Endpoint,Europe,United Kingdom,Inferno,16,11,European Development Championship 3,27,5,1,EU,EU,3
2843,2021-05-02,Fiend,Izako Boars,Bulgaria,Poland,Inferno,16,12,LOOT.BET Season 9,28,4,1,EU,EU,3
2844,2021-05-02,Fiend,Izako Boars,Bulgaria,Poland,Dust2,16,7,LOOT.BET Season 9,23,9,1,EU,EU,3
2845,2021-05-02,FURIA,Vitality,Brazil,France,Nuke,19,17,DreamHack Masters Spring 2021,36,2,1,SA,EU,1
2846,2021-05-02,Vitality,FURIA,France,Brazil,Vertigo,10,16,DreamHack Masters Spring 2021,26,-6,2,EU,SA,1
2847,2021-05-02,Sinners,SKADE,Czech Republic,Bulgaria,Inferno,12,16,European Development Championship 3,28,-4,2,EU,EU,3
2848,2021-05-02,Sinners,SKADE,Czech Republic,Bulgaria,Train,13,16,European Development Championship 3,29,-3,2,EU,EU,3
2849,2021-05-02,SKADE,Sinners,Bulgaria,Czech Republic,Nuke,15,19,European Development Championship 3,34,-4,2,EU,EU,3
2850,2021-05-02,Copenhagen Flames,Young Ninjas,Denmark,Sweden,Train,17,19,LOOT.BET Season 9,36,-2,2,EU,EU,3
2851,2021-05-02,Copenhagen Flames,Young Ninjas,Denmark,Sweden,Overpass,7,16,LOOT.BET Season 9,23,-9,2,EU,EU,3
2852,2021-05-02,Copenhagen Flames,Young Ninjas,Denmark,Sweden,Inferno,16,11,LOOT.BET Season 9,27,5,1,EU,EU,3
2853,2021-05-01,G2,Virtus.pro,Europe,CIS,Inferno,16,8,DreamHack Masters Spring 2021,24,8,1,EU,CIS,1
2854,2021-05-01,Virtus.pro,G2,CIS,Europe,Vertigo,12,16,DreamHack Masters Spring 2021,28,-4,2,CIS,EU,1
2855,2021-05-01,Sangal,Endpoint,Turkey,United Kingdom,Mirage,16,19,European Development Championship 3,35,-3,2,EU,EU,3
2856,2021-05-01,Endpoint,Sangal,United Kingdom,Turkey,Dust2,16,6,European Development Championship 3,22,10,1,EU,EU,3
2857,2021-05-01,Complexity,FURIA,Europe,Brazil,Inferno,11,16,DreamHack Masters Spring 2021,27,-5,2,EU,SA,1
2858,2021-05-01,FURIA,Complexity,Brazil,Europe,Mirage,19,17,DreamHack Masters Spring 2021,36,2,1,SA,EU,1
2859,2021-05-01,Sinners,Anonymo,Czech Republic,Poland,Vertigo,16,4,European Development Championship 3,20,12,1,EU,EU,3
2860,2021-05-01,Sinners,Anonymo,Czech Republic,Poland,Nuke,13,16,European Development Championship 3,29,-3,2,EU,EU,3
2861,2021-05-01,Anonymo,Sinners,Poland,Czech Republic,Inferno,10,16,European Development Championship 3,26,-6,2,EU,EU,3
2862,2021-05-01,Sprout,ENCE,Germany,Europe,Train,9,16,European Development Championship 3,25,-7,2,EU,EU,3
2863,2021-05-01,ENCE,Sprout,Europe,Germany,Dust2,16,13,European Development Championship 3,29,3,1,EU,EU,3
2864,2021-05-01,Movistar Riders,SKADE,Europe,Bulgaria,Inferno,12,16,LOOT.BET Season 9,28,-4,2,EU,EU,3
2865,2021-05-01,Movistar Riders,SKADE,Europe,Bulgaria,Train,14,16,LOOT.BET Season 9,30,-2,2,EU,EU,3
2866,2021-05-01,Movistar Riders,SKADE,Europe,Bulgaria,Overpass,16,12,LOOT.BET Season 9,28,4,1,EU,EU,3
2867,2021-05-01,BIG,Vitality,Germany,France,Nuke,7,16,DreamHack Masters Spring 2021,23,-9,2,EU,EU,1
2868,2021-05-01,Vitality,BIG,France,Germany,Mirage,16,11,DreamHack Masters Spring 2021,27,5,1,EU,EU,1
2869,2021-05-01,1WIN,SKADE,Russia,Bulgaria,Train,17,19,European Development Championship 3,36,-2,2,CIS,EU,3
2870,2021-05-01,1WIN,SKADE,Russia,Bulgaria,Vertigo,16,9,European Development Championship 3,25,7,1,CIS,EU,3
2871,2021-05-01,1WIN,SKADE,Russia,Bulgaria,Overpass,10,16,European Development Championship 3,26,-6,2,CIS,EU,3
2872,2021-04-30,MOUZ,Complexity,Europe,Europe,Overpass,16,8,Flashpoint 3 Closed Qualifier,24,8,1,EU,EU,3
2873,2021-04-30,Complexity,MOUZ,Europe,Europe,Nuke,10,16,Flashpoint 3 Closed Qualifier,26,-6,2,EU,EU,3
2874,2021-04-30,MOUZ,G2,Europe,Europe,Mirage,12,16,DreamHack Masters Spring 2021,28,-4,2,EU,EU,1
2875,2021-04-30,G2,MOUZ,Europe,Europe,Vertigo,16,10,DreamHack Masters Spring 2021,26,6,1,EU,EU,1
2876,2021-04-30,BIG,Heroic,Germany,Denmark,Nuke,12,16,DreamHack Masters Spring 2021,28,-4,2,EU,EU,1
2877,2021-04-30,Heroic,BIG,Denmark,Germany,Mirage,16,10,DreamHack Masters Spring 2021,26,6,1,EU,EU,1
2878,2021-04-30,DBL PONEY,HAVU,France,Finland,Train,16,11,Flashpoint 3 Closed Qualifier,27,5,1,EU,EU,3
2879,2021-04-30,HAVU,DBL PONEY,Finland,France,Dust2,20,22,Flashpoint 3 Closed Qualifier,42,-2,2,EU,EU,3
2880,2021-04-30,Complexity,Astralis,Europe,Denmark,Inferno,19,22,DreamHack Masters Spring 2021,41,-3,2,EU,EU,1
2881,2021-04-30,Astralis,Complexity,Denmark,Europe,Vertigo,16,10,DreamHack Masters Spring 2021,26,6,1,EU,EU,1
2882,2021-04-30,Spirit,Virtus.pro,Russia,CIS,Inferno,11,16,DreamHack Masters Spring 2021,27,-5,2,CIS,CIS,1
2883,2021-04-30,Virtus.pro,Spirit,CIS,Russia,Train,16,11,DreamHack Masters Spring 2021,27,5,1,CIS,CIS,1
2884,2021-04-30,forZe,Sinners,Russia,Czech Republic,Inferno,5,16,REPUBLEAGUE TIPOS Season 1,21,-11,2,CIS,EU,2
2885,2021-04-30,Sinners,forZe,Czech Republic,Russia,Mirage,16,6,REPUBLEAGUE TIPOS Season 1,22,10,1,EU,CIS,2
2886,2021-04-30,AGO,Fiend,Poland,Bulgaria,Train,16,7,Spring Sweet Spring 1,23,9,1,EU,EU,3
2887,2021-04-30,AGO,Fiend,Poland,Bulgaria,Dust2,16,12,Spring Sweet Spring 1,28,4,1,EU,EU,3
2888,2021-04-30,Fiend,AGO,Bulgaria,Poland,Inferno,19,17,Spring Sweet Spring 1,36,2,1,EU,EU,3
2889,2021-04-30,Anonymo,MOUZ,Poland,Europe,Overpass,14,16,Flashpoint 3 Closed Qualifier,30,-2,2,EU,EU,3
2890,2021-04-30,MOUZ,Anonymo,Europe,Poland,Vertigo,16,6,Flashpoint 3 Closed Qualifier,22,10,1,EU,EU,3
2891,2021-04-30,Extra Salt,Vitality,North America,France,Nuke,7,16,DreamHack Masters Spring 2021,23,-9,2,N_A,EU,1
2892,2021-04-30,Vitality,Extra Salt,France,North America,Dust2,10,16,DreamHack Masters Spring 2021,26,-6,2,EU,N_A,1
2893,2021-04-30,Vitality,Extra Salt,France,North America,Overpass,16,7,DreamHack Masters Spring 2021,23,9,1,EU,N_A,1
2894,2021-04-30,paiN,FURIA,Brazil,Brazil,Mirage,12,16,DreamHack Masters Spring 2021,28,-4,2,SA,SA,1
2895,2021-04-30,FURIA,paiN,Brazil,Brazil,Nuke,16,12,DreamHack Masters Spring 2021,28,4,1,SA,SA,1
2896,2021-04-30,Movistar Riders,Copenhagen Flames,Europe,Denmark,Inferno,16,9,LOOT.BET Season 9,25,7,1,EU,EU,3
2897,2021-04-30,Movistar Riders,Copenhagen Flames,Europe,Denmark,Mirage,16,2,LOOT.BET Season 9,18,14,1,EU,EU,3
2898,2021-04-30,EPG Family,Sprout,Russia,Germany,Dust2,16,6,REPUBLEAGUE TIPOS Season 1,22,10,1,CIS,EU,2
2899,2021-04-30,Sprout,EPG Family,Germany,Russia,Mirage,10,16,REPUBLEAGUE TIPOS Season 1,26,-6,2,EU,CIS,2
2900,2021-04-30,Apeks,forZe,Sweden,Russia,Nuke,10,16,Spring Sweet Spring 1,26,-6,2,EU,CIS,3
2901,2021-04-30,forZe,Apeks,Russia,Sweden,Overpass,16,9,Spring Sweet Spring 1,25,7,1,CIS,EU,3
2902,2021-04-30,Anonymo,Endpoint,Poland,United Kingdom,Inferno,7,16,REPUBLEAGUE TIPOS Season 1,23,-9,2,EU,EU,2
2903,2021-04-30,SKADE,Extra Salt,Bulgaria,North America,Train,16,12,Spring Sweet Spring 1,28,4,1,EU,N_A,3
2904,2021-04-30,Extra Salt,SKADE,North America,Bulgaria,Inferno,13,16,Spring Sweet Spring 1,29,-3,2,N_A,EU,3
2905,2021-04-29,Sprout,Anonymo,Germany,Poland,Mirage,10,16,Flashpoint 3 Closed Qualifier,26,-6,2,EU,EU,3
2906,2021-04-29,Anonymo,Sprout,Poland,Germany,Nuke,16,4,Flashpoint 3 Closed Qualifier,20,12,1,EU,EU,3
2907,2021-04-29,Sprout,Anonymo,Germany,Poland,Inferno,16,6,Flashpoint 3 Closed Qualifier,22,10,1,EU,EU,3
2908,2021-04-29,MOUZ,FaZe,Europe,Europe,Overpass,19,17,DreamHack Masters Spring 2021,36,2,1,EU,EU,1
2909,2021-04-29,FaZe,MOUZ,Europe,Europe,Nuke,5,16,DreamHack Masters Spring 2021,21,-11,2,EU,EU,1
2910,2021-04-29,MOUZ,FaZe,Europe,Europe,Mirage,7,16,DreamHack Masters Spring 2021,23,-9,2,EU,EU,1
2911,2021-04-29,Natus Vincere,Virtus.pro,Russia,CIS,Inferno,16,7,DreamHack Masters Spring 2021,23,9,1,CIS,CIS,1
2912,2021-04-29,Natus Vincere,Virtus.pro,Russia,CIS,Dust2,16,10,DreamHack Masters Spring 2021,26,6,1,CIS,CIS,1
2913,2021-04-29,Sprout,HAVU,Germany,Finland,Nuke,16,12,Flashpoint 3 Closed Qualifier,28,4,1,EU,EU,3
2914,2021-04-29,Sprout,HAVU,Germany,Finland,Train,14,16,Flashpoint 3 Closed Qualifier,30,-2,2,EU,EU,3
2915,2021-04-29,HAVU,Sprout,Finland,Germany,Dust2,6,16,Flashpoint 3 Closed Qualifier,22,-10,2,EU,EU,3
2916,2021-04-29,DBL PONEY,Anonymo,France,Poland,Vertigo,14,16,Flashpoint 3 Closed Qualifier,30,-2,2,EU,EU,3
2917,2021-04-29,Anonymo,DBL PONEY,Poland,France,Nuke,16,11,Flashpoint 3 Closed Qualifier,27,5,1,EU,EU,3
2918,2021-04-29,Fiend,Spirit,Bulgaria,Russia,Nuke,6,16,DreamHack Masters Spring 2021,22,-10,2,EU,CIS,1
2919,2021-04-29,Fiend,Spirit,Bulgaria,Russia,Overpass,17,19,DreamHack Masters Spring 2021,36,-2,2,EU,CIS,1
2920,2021-04-29,Spirit,Fiend,Russia,Bulgaria,Mirage,9,16,DreamHack Masters Spring 2021,25,-7,2,CIS,EU,1
2921,2021-04-29,SKADE,Copenhagen Flames,Bulgaria,Denmark,Overpass,16,4,REPUBLEAGUE TIPOS Season 1,20,12,1,EU,EU,2
2922,2021-04-29,Gambit,G2,Russia,Europe,Dust2,16,4,DreamHack Masters Spring 2021,20,12,1,CIS,EU,1
2923,2021-04-29,G2,Gambit,Europe,Russia,Train,16,13,DreamHack Masters Spring 2021,29,3,1,EU,CIS,1
2924,2021-04-29,G2,Gambit,Europe,Russia,Mirage,8,16,DreamHack Masters Spring 2021,24,-8,2,EU,CIS,1
2925,2021-04-29,paiN,Heroic,Brazil,Denmark,Nuke,6,16,DreamHack Masters Spring 2021,22,-10,2,SA,EU,1
2926,2021-04-29,BIG,FURIA,Germany,Brazil,Vertigo,16,6,DreamHack Masters Spring 2021,22,10,1,EU,SA,1
2927,2021-04-29,K23,forZe,Kazakhstan,Russia,Inferno,16,14,Spring Sweet Spring 1,30,2,1,CIS,CIS,3
2928,2021-04-29,K23,forZe,Kazakhstan,Russia,Mirage,19,16,Spring Sweet Spring 1,35,3,1,CIS,CIS,3
2929,2021-04-29,forZe,K23,Russia,Kazakhstan,Dust2,16,14,Spring Sweet Spring 1,30,2,1,CIS,CIS,3
2930,2021-04-29,Vitality,Complexity,France,Europe,Nuke,10,16,DreamHack Masters Spring 2021,26,-6,2,EU,EU,1
2931,2021-04-29,Astralis,Extra Salt,Denmark,North America,Nuke,16,8,DreamHack Masters Spring 2021,24,8,1,EU,N_A,1
2932,2021-04-29,Virtus.pro,FaZe,CIS,Europe,Train,16,13,DreamHack Masters Spring 2021,29,3,1,CIS,EU,1
2933,2021-04-29,Natus Vincere,MOUZ,Russia,Europe,Overpass,16,14,DreamHack Masters Spring 2021,30,2,1,CIS,EU,1
2934,2021-04-29,Copenhagen Flames,SKADE,Denmark,Bulgaria,Overpass,9,16,Spring Sweet Spring 1,25,-7,2,EU,EU,3
2935,2021-04-29,SKADE,Copenhagen Flames,Bulgaria,Denmark,Nuke,16,4,Spring Sweet Spring 1,20,12,1,EU,EU,3
2936,2021-04-29,Copenhagen Flames,SKADE,Denmark,Bulgaria,Train,19,15,Spring Sweet Spring 1,34,4,1,EU,EU,3
2937,2021-04-29,Spirit,G2,Russia,Europe,Mirage,16,19,DreamHack Masters Spring 2021,35,-3,2,CIS,EU,1
2938,2021-04-29,Gambit,Fiend,Russia,Bulgaria,Dust2,16,5,DreamHack Masters Spring 2021,21,11,1,CIS,EU,1
