Date,Team,Won / Lost,Pistol Win,Round 2 Conversion,Round 2 Break
2021-09-27,Coalesce,22 - 28,44.0%,68.2%,14.3%
2021-09-27,Ceará,19 - 17,52.8%,84.2%,29.4%
2021-09-27,Mythic,29 - 31,48.3%,72.4%,25.8%
2021-09-27,Unique,23 - 35,39.7%,78.3%,14.3%
2021-09-27,HAVU,36 - 22,62.1%,86.1%,18.2%
2021-09-27,Imperial,19 - 17,52.8%,73.7%,17.6%
2021-09-27,4glory,18 - 16,52.9%,88.9%,43.8%
2021-09-27,BLUEJAYS,27 - 29,48.2%,85.2%,31.0%
2021-09-27,Young Ninjas,30 - 28,51.7%,80.0%,33.3%
2021-09-27,LDLC,38 - 46,45.2%,73.7%,21.7%
2021-09-27,GamerLegion,31 - 31,50.0%,71.0%,35.5%
2021-09-27,TeamOne,20 - 24,45.5%,75.0%,33.3%
2021-09-27,Enterprise,29 - 33,46.8%,69.0%,30.3%
2021-09-27,fnatic,19 - 19,50.0%,73.7%,36.8%
2021-09-27,777,22 - 22,50.0%,81.8%,22.7%
2021-09-27,00Nation,9 - 29,23.7%,77.8%,24.1%
2021-09-27,PACT,21 - 19,52.5%,90.5%,26.3%
2021-09-27,SAW,44 - 38,53.7%,79.5%,28.9%
2021-09-27,AURA,17 - 21,44.7%,82.4%,23.8%
2021-09-27,Anonymo,29 - 21,58.0%,55.2%,28.6%
2021-09-27,K23,21 - 25,45.7%,57.1%,24.0%
2021-09-27,ATK,19 - 17,52.8%,68.4%,17.6%
2021-09-27,Third Impact,36 - 36,50.0%,72.2%,16.7%
2021-09-27,GORILLAZ,30 - 18,62.5%,53.3%,11.8%
2021-09-27,BIG,19 - 23,45.2%,63.2%,43.5%
2021-09-27,INTZ,13 - 23,36.1%,84.6%,26.1%
2021-09-27,Apeks,36 - 38,48.6%,80.6%,21.1%
2021-09-27,eSuba,21 - 21,50.0%,61.9%,33.3%
2021-09-27,Strife,12 - 22,35.3%,66.7%,38.1%
2021-09-27,OPAA,21 - 19,52.5%,85.7%,21.1%
2021-09-27,Eros,33 - 29,53.2%,84.8%,13.8%
2021-09-27,Infinite,16 - 26,38.1%,62.5%,15.4%
2021-09-26,Renegades,23 - 13,63.9%,85.7%,30.8%
2021-09-26,ORDER,22 - 16,57.9%,68.2%,31.2%
2021-09-26,LookingForOrg,15 - 21,41.7%,86.7%,47.6%
2021-09-26,9z,41 - 35,53.9%,90.2%,20.0%
2021-09-26,MAD Lions,28 - 28,50.0%,67.9%,42.9%
2021-09-26,Bad News Bears,30 - 22,57.7%,80.0%,27.3%
2021-09-26,paiN,26 - 26,50.0%,76.9%,19.2%
2021-09-26,GODSENT,20 - 20,50.0%,70.0%,30.0%
2021-09-26,Extra Salt,35 - 31,53.0%,80.0%,38.7%
2021-09-26,Rooster,22 - 14,61.1%,81.8%,28.6%
2021-09-26,Party Astronauts,49 - 25,66.2%,87.8%,44.0%
2021-09-26,1WIN,49 - 27,64.5%,77.6%,51.9%
2021-09-26,Sinners,44 - 30,59.5%,75.0%,26.7%
2021-09-26,MOUZ NXT,19 - 17,52.8%,61.1%,35.3%
2021-09-26,BLINK,28 - 26,51.9%,82.1%,38.5%
2021-09-26,lol123,22 - 18,55.0%,77.3%,44.4%
2021-09-26,Natus Vincere,33 - 23,58.9%,75.8%,26.1%
2021-09-26,DBL PONEY,33 - 23,58.9%,62.5%,17.4%
2021-09-26,Finest,21 - 23,47.7%,76.2%,21.7%
2021-09-26,Copenhagen Flames,57 - 49,53.8%,75.4%,26.5%
